Date,Nifty 50_Open,Nifty 50_High,Nifty 50_Low,Nifty 50_Close,Nifty 50_Volume
23-09-2021,17670.9,17843.9,17646.6,17823.0,320510000
24-09-2021,17897.5,17947.7,17819.4,17853.2,360130000
27-09-2021,17932.2,17943.5,17802.9,17855.1,295710000
28-09-2021,17906.5,17912.9,17576.1,17748.6,398000000
29-09-2021,17658.0,17781.8,17608.2,17711.3,562240000
30-09-2021,17718.9,17742.2,17585.4,17618.2,378590000
01-10-2021,17531.9,17557.2,17452.9,17532.1,305760000
04-10-2021,17615.6,17750.9,17581.4,17691.3,295760000
05-10-2021,17661.4,17833.5,17640.9,17822.3,427000000
06-10-2021,17861.5,17884.6,17613.2,17646.0,395830000
07-10-2021,17810.6,17857.6,17763.8,17790.4,419890000
08-10-2021,17886.9,17941.9,17840.4,17895.2,324070000
11-10-2021,17867.6,18042.0,17839.1,17946.0,375760000
12-10-2021,17915.8,18008.7,17865.0,17992.0,355570000
13-10-2021,18097.9,18197.8,18050.8,18161.8,506680000
14-10-2021,18272.9,18350.8,18248.7,18338.6,538710000
18-10-2021,18500.1,18543.2,18445.3,18477.1,469880000
19-10-2021,18602.4,18604.5,18377.7,18418.8,368230000
20-10-2021,18439.9,18458.3,18209.4,18266.6,371280000
21-10-2021,18382.7,18384.2,18048.0,18178.1,365900000
22-10-2021,18230.7,18314.3,18034.4,18114.9,324750000
25-10-2021,18229.5,18241.4,17968.5,18125.4,418700000
26-10-2021,18154.5,18310.5,18099.3,18268.4,341380000
27-10-2021,18295.9,18342.1,18167.9,18211.0,335250000
28-10-2021,18187.7,18190.7,17799.5,17857.3,374210000
29-10-2021,17833.1,17915.9,17613.1,17671.7,336470000
01-11-2021,17783.2,17954.1,17697.1,17929.7,281190000
02-11-2021,17970.9,18012.3,17847.6,17889.0,296440000
03-11-2021,17948.0,17988.8,17758.0,17829.2,331000000
04-11-2021,17935.1,17947.6,17900.6,17916.8,48520000
08-11-2021,18040.2,18087.8,17836.1,18068.6,338920000
09-11-2021,18084.4,18112.6,17983.1,18044.3,270200000
10-11-2021,17973.5,18061.3,17915.0,18017.2,261450000
11-11-2021,17967.5,17971.4,17798.2,17873.6,232120000
12-11-2021,17977.6,18123.0,17905.9,18102.8,249110000
15-11-2021,18141.0,18210.2,18071.3,18109.5,280430000
16-11-2021,18127.1,18132.7,17958.8,17999.2,267430000
17-11-2021,17939.4,18022.7,17879.3,17898.7,295720000
18-11-2021,17890.6,17945.6,17688.5,17764.8,278430000
22-11-2021,17796.3,17805.3,17280.5,17416.6,356400000
23-11-2021,17281.8,17553.7,17216.1,17503.4,308840000
24-11-2021,17550.1,17600.6,17354.0,17415.1,298050000
25-11-2021,17417.3,17564.4,17351.7,17536.3,255950000
26-11-2021,17338.8,17355.4,16985.7,17026.5,356330000
29-11-2021,17055.8,17160.7,16782.4,17054.0,348890000
30-11-2021,17051.2,17324.7,16931.4,16983.2,498000000
01-12-2021,17104.4,17213.1,17064.3,17166.9,295540000
02-12-2021,17183.2,17420.4,17149.3,17401.7,279870000
03-12-2021,17424.9,17489.8,17180.8,17196.7,292530000
06-12-2021,17209.1,17216.8,16891.7,16912.3,231720000
07-12-2021,17044.1,17251.7,16987.8,17176.7,254140000
08-12-2021,17315.3,17484.6,17309.0,17469.8,257790000
09-12-2021,17524.4,17543.3,17379.6,17516.9,237170000
10-12-2021,17476.1,17534.4,17405.3,17511.3,204470000
13-12-2021,17619.1,17639.5,17356.0,17368.3,256560000
14-12-2021,17283.2,17376.2,17225.8,17324.9,270970000
15-12-2021,17323.7,17351.2,17192.2,17221.4,214970000
16-12-2021,17373.0,17379.4,17185.0,17248.4,219500000
17-12-2021,17276.0,17298.2,16966.5,16985.2,354590000
20-12-2021,16824.3,16840.1,16410.2,16614.2,330610000
21-12-2021,16773.2,16936.4,16688.3,16770.9,241030000
22-12-2021,16865.6,16971.0,16819.5,16955.5,207950000
23-12-2021,17066.8,17118.7,17015.6,17072.6,196970000
24-12-2021,17149.5,17155.6,16909.6,17003.8,182560000
27-12-2021,16937.8,17112.1,16833.2,17086.3,144780000
28-12-2021,17177.6,17250.3,17161.2,17233.3,176030000
29-12-2021,17220.1,17286.0,17176.7,17213.6,161680000
30-12-2021,17201.5,17264.1,17146.4,17204.0,320830000
31-12-2021,17244.5,17400.8,17238.5,17354.1,167030000
03-01-2022,17387.2,17646.7,17383.3,17625.7,200460000
04-01-2022,17681.4,17827.6,17593.6,17805.3,247440000
05-01-2022,17820.1,17944.7,17748.9,17925.3,251460000
06-01-2022,17768.5,17798.0,17655.6,17745.9,236450000
07-01-2022,17797.6,17905.0,17704.6,17812.7,239340000
10-01-2022,17913.3,18017.5,17879.2,18003.3,232420000
11-01-2022,17997.8,18081.3,17964.4,18055.8,220240000
12-01-2022,18170.4,18228.0,18128.8,18212.4,244970000
13-01-2022,18257.0,18272.3,18163.8,18257.8,303700000
14-01-2022,18185.0,18287.0,18119.7,18255.8,229450000
17-01-2022,18235.7,18321.6,18228.8,18308.1,266700000
18-01-2022,18337.2,18351.0,18085.9,18113.1,227510000
19-01-2022,18129.2,18129.2,17884.9,17938.4,276660000
20-01-2022,17921.0,17943.7,17648.5,17757.0,258090000
21-01-2022,17613.7,17707.6,17485.9,17617.2,277650000
24-01-2022,17575.2,17599.4,16997.9,17149.1,323850000
25-01-2022,17001.6,17309.2,16836.8,17278.0,326520000
27-01-2022,17062.0,17182.5,16866.8,17110.2,395600000
28-01-2022,17208.3,17373.5,17077.1,17102.0,355280000
31-01-2022,17301.1,17410.0,17264.2,17339.9,321660000
01-02-2022,17529.5,17622.4,17244.6,17576.9,386390000
02-02-2022,17706.2,17794.6,17674.8,17780.0,271210000
03-02-2022,17767.8,17781.2,17511.2,17560.2,226610000
04-02-2022,17590.2,17617.8,17462.6,17516.3,261430000
07-02-2022,17456.3,17536.8,17119.4,17213.6,265040000
08-02-2022,17279.9,17306.5,17043.7,17266.8,268530000
09-02-2022,17370.1,17477.2,17339.0,17463.8,236350000
10-02-2022,17554.1,17639.5,17427.2,17605.9,273610000
11-02-2022,17451.0,17454.8,17303.0,17374.8,253140000
14-02-2022,17076.2,17099.5,16809.7,16842.8,305510000
15-02-2022,16933.3,17375.0,16839.3,17352.5,298660000
16-02-2022,17408.5,17490.6,17257.7,17322.2,244550000
17-02-2022,17396.6,17442.9,17235.9,17304.6,232140000
18-02-2022,17236.1,17380.8,17219.2,17276.3,189620000
21-02-2022,17192.3,17351.1,17070.7,17206.7,215180000
22-02-2022,16848.0,17148.6,16843.8,17092.2,300130000
23-02-2022,17194.5,17220.7,17027.9,17063.3,200230000
24-02-2022,16548.9,16705.3,16203.3,16248.0,457970000
25-02-2022,16515.7,16748.8,16478.3,16658.4,329780000
28-02-2022,16481.6,16815.9,16356.3,16793.9,404210000
02-03-2022,16593.1,16678.5,16478.7,16606.0,517720000
03-03-2022,16723.2,16769.0,16443.0,16498.1,442070000
04-03-2022,16339.5,16456.0,16133.8,16245.4,456140000
07-03-2022,15868.0,15944.6,15711.5,15863.2,585400000
08-03-2022,15747.8,16028.8,15671.5,16013.5,543600000
09-03-2022,16078.0,16418.1,15990.0,16345.4,462230000
10-03-2022,16757.1,16757.3,16447.9,16594.9,486450000
11-03-2022,16528.8,16694.4,16470.9,16630.5,343720000
14-03-2022,16633.7,16888.0,16606.5,16871.3,314670000
15-03-2022,16900.7,16927.8,16555.0,16663.0,381630000
16-03-2022,16876.7,16987.9,16837.9,16975.4,259970000
17-03-2022,17202.9,17344.6,17175.8,17287.1,448340000
21-03-2022,17329.5,17353.4,17096.4,17117.6,285450000
22-03-2022,17120.4,17334.4,17006.3,17315.5,338260000
23-03-2022,17405.1,17442.4,17199.6,17245.7,292120000
24-03-2022,17095.0,17291.8,17091.2,17222.8,290280000
25-03-2022,17289.0,17294.9,17076.6,17153.0,237120000
28-03-2022,17181.9,17235.1,17003.9,17222.0,253240000
29-03-2022,17297.2,17343.7,17235.7,17325.3,235150000
30-03-2022,17468.2,17522.5,17387.2,17498.3,505030000
31-03-2022,17519.2,17559.8,17435.2,17464.8,281110000
01-04-2022,17436.9,17703.7,17422.7,17670.5,291770000
04-04-2022,17809.1,18114.7,17791.4,18053.4,345530000
05-04-2022,18080.6,18095.5,17921.6,17957.4,283450000
06-04-2022,17842.8,17901.0,17779.9,17807.7,328820000
07-04-2022,17723.3,17787.5,17623.7,17639.6,308840000
08-04-2022,17698.2,17842.8,17600.6,17784.4,274450000
11-04-2022,17740.9,17779.1,17651.0,17675.0,251700000
12-04-2022,17584.9,17595.3,17442.4,17530.3,266030000
13-04-2022,17599.9,17663.7,17457.4,17475.7,245060000
18-04-2022,17183.5,17237.8,17067.9,17173.7,376130000
19-04-2022,17259.0,17275.7,16824.7,16958.7,401400000
20-04-2022,17045.3,17186.9,16979.0,17136.6,286070000
21-04-2022,17234.6,17414.7,17215.5,17392.6,285200000
22-04-2022,17242.8,17315.3,17149.2,17172.0,262740000
25-04-2022,17009.1,17054.3,16888.7,16954.0,275690000
26-04-2022,17121.3,17223.9,17064.5,17200.8,261070000
27-04-2022,17073.4,17110.7,16958.5,17038.4,265140000
28-04-2022,17189.5,17322.5,17071.1,17245.1,312910000
29-04-2022,17329.3,17377.7,17053.3,17102.6,336240000
02-05-2022,16924.5,17092.3,16917.3,17069.1,278160000
04-05-2022,17096.6,17132.9,16624.0,16677.6,310630000
05-05-2022,16854.8,16945.7,16651.9,16682.7,265790000
06-05-2022,16415.6,16484.2,16340.9,16411.3,300530000
09-05-2022,16227.7,16403.7,16142.1,16301.9,288400000
10-05-2022,16248.9,16404.6,16197.3,16240.1,283060000
11-05-2022,16270.1,16318.8,15992.6,16167.1,284290000
12-05-2022,16021.1,16042.0,15735.8,15808.0,314920000
13-05-2022,15977.0,16083.6,15740.9,15782.2,369140000
16-05-2022,15845.1,15978.0,15739.7,15842.3,217650000
17-05-2022,15912.6,16284.3,15900.8,16259.3,295690000
18-05-2022,16318.2,16399.8,16211.2,16240.3,290440000
19-05-2022,15917.4,15984.8,15775.2,15809.4,313880000
20-05-2022,16043.8,16283.1,16003.9,16266.2,252400000
23-05-2022,16291.0,16414.7,16185.8,16214.7,293830000
24-05-2022,16225.6,16262.8,16078.6,16125.2,249780000
25-05-2022,16196.4,16223.4,16007.0,16025.8,243340000
26-05-2022,16105.0,16204.5,15903.7,16170.2,314310000
27-05-2022,16296.6,16370.6,16222.0,16352.5,274060000
30-05-2022,16527.9,16695.5,16506.2,16661.4,251400000
31-05-2022,16578.5,16690.8,16521.9,16584.6,651610000
01-06-2022,16594.4,16649.2,16438.9,16522.8,249620000
02-06-2022,16481.7,16646.4,16443.1,16628.0,235960000
03-06-2022,16761.7,16793.9,16567.9,16584.3,245510000
06-06-2022,16530.7,16611.0,16444.6,16569.6,233590000
07-06-2022,16469.6,16487.3,16347.1,16416.4,233810000
08-06-2022,16475.0,16514.3,16293.4,16356.3,243480000
09-06-2022,16263.9,16492.8,16243.9,16478.1,204950000
10-06-2022,16284.0,16324.7,16172.6,16201.8,189680000
13-06-2022,15877.6,15886.2,15684.0,15774.4,225530000
14-06-2022,15674.3,15858.0,15659.5,15732.1,225430000
15-06-2022,15729.3,15783.7,15678.9,15692.2,183010000
16-06-2022,15832.3,15863.2,15335.1,15360.6,264740000
17-06-2022,15272.7,15400.4,15183.4,15293.5,342630000
20-06-2022,15334.5,15382.5,15191.1,15350.2,260020000
21-06-2022,15456.0,15707.3,15419.9,15638.8,262790000
22-06-2022,15545.7,15565.4,15386.0,15413.3,220890000
23-06-2022,15451.6,15628.5,15367.5,15556.7,259170000
24-06-2022,15657.4,15749.3,15619.5,15699.3,219600000
27-06-2022,15926.2,15927.5,15815.5,15832.1,210930000
28-06-2022,15757.5,15892.1,15710.2,15850.2,251870000
29-06-2022,15701.7,15861.6,15687.8,15799.1,444950000
30-06-2022,15774.5,15890.0,15728.9,15780.3,306030000
01-07-2022,15703.7,15794.0,15511.1,15752.1,364090000
04-07-2022,15710.5,15852.4,15661.8,15835.4,304330000
05-07-2022,15909.2,16025.8,15785.5,15810.9,254160000
06-07-2022,15818.2,16011.4,15800.9,15989.8,288380000
07-07-2022,16113.8,16150.5,16046.0,16132.9,264620000
08-07-2022,16273.7,16275.5,16157.9,16220.6,281100000
11-07-2022,16136.2,16248.6,16115.5,16216.0,255920000
12-07-2022,16126.2,16158.8,16031.2,16058.3,208650000
13-07-2022,16128.2,16140.0,15950.2,15966.7,233260000
14-07-2022,16018.9,16070.9,15858.2,15938.7,228600000
15-07-2022,16010.8,16067.0,15927.3,16049.2,205770000
18-07-2022,16151.4,16288.0,16142.2,16278.5,227740000
19-07-2022,16187.1,16359.5,16187.1,16340.6,222630000
20-07-2022,16562.8,16588.0,16491.0,16520.9,284360000
21-07-2022,16523.6,16627.0,16483.9,16605.3,243620000
22-07-2022,16661.3,16752.3,16610.9,16719.5,190910000
25-07-2022,16662.6,16706.1,16564.3,16631.0,211390000
26-07-2022,16632.9,16636.1,16463.3,16483.9,208210000
27-07-2022,16475.4,16653.5,16438.8,16641.8,185210000
28-07-2022,16774.9,16947.7,16746.3,16929.6,376260000
29-07-2022,17079.5,17172.8,17018.2,17158.3,436060000
01-08-2022,17243.2,17356.3,17154.8,17340.1,381530000
02-08-2022,17310.2,17390.2,17215.9,17345.5,333640000
03-08-2022,17349.3,17407.5,17225.9,17388.2,285420000
04-08-2022,17463.1,17490.7,17161.3,17382.0,324980000
05-08-2022,17423.7,17474.4,17348.8,17397.5,355310000
08-08-2022,17401.5,17548.8,17359.8,17525.1,256990000
10-08-2022,17566.1,17566.1,17442.8,17534.8,312720000
11-08-2022,17711.7,17719.3,17632.0,17659.0,311250000
12-08-2022,17659.7,17724.7,17597.9,17698.2,303870000
16-08-2022,17797.2,17839.1,17764.1,17825.3,0
17-08-2022,17868.2,17966.0,17833.4,17944.3,262770000
18-08-2022,17898.7,17968.5,17852.1,17956.5,263910000
19-08-2022,17966.6,17992.2,17710.8,17758.5,295630000
22-08-2022,17682.9,17690.1,17467.4,17490.7,287560000
23-08-2022,17357.4,17625.6,17345.2,17577.5,285620000
24-08-2022,17525.5,17623.7,17499.3,17605.0,261950000
25-08-2022,17679.0,17726.5,17487.5,17522.5,230180000
26-08-2022,17619.3,17685.9,17519.4,17558.9,266640000
29-08-2022,17188.7,17380.2,17166.2,17312.9,244860000
30-08-2022,17415.0,17777.7,17401.5,17759.3,324690000
01-09-2022,17485.7,17695.6,17468.5,17542.8,308530000
02-09-2022,17598.4,17643.9,17476.5,17539.5,256270000
05-09-2022,17546.5,17683.2,17540.4,17665.8,230310000
06-09-2022,17695.7,17764.7,17587.7,17655.6,251200000
07-09-2022,17519.4,17650.8,17484.3,17624.4,354140000
08-09-2022,17748.2,17807.7,17692.0,17798.8,279850000
09-09-2022,17923.4,17926.0,17786.0,17833.4,270300000
12-09-2022,17890.9,17980.6,17889.2,17936.4,228240000
13-09-2022,18044.5,18088.3,18015.5,18070.1,259920000
14-09-2022,17771.2,18091.6,17771.2,18003.8,365870000
15-09-2022,18046.4,18096.2,17861.5,17877.4,289640000
16-09-2022,17796.8,17820.1,17497.3,17530.9,468460000
19-09-2022,17540.7,17667.2,17429.7,17622.3,258330000
20-09-2022,17770.4,17919.3,17744.4,17816.3,263100000
21-09-2022,17766.4,17838.7,17663.6,17718.4,245530000
22-09-2022,17609.7,17722.8,17532.5,17629.8,284090000
23-09-2022,17593.9,17642.2,17291.7,17327.4,390760000
26-09-2022,17156.3,17196.4,16978.3,17016.3,492000000
27-09-2022,17110.9,17176.5,16942.4,17007.4,359900000
28-09-2022,16870.6,17037.6,16820.4,16858.6,323920000
29-09-2022,16993.6,17026.1,16788.6,16818.1,340030000
30-09-2022,16798.1,17187.1,16747.7,17094.4,376120000
03-10-2022,17102.1,17114.7,16855.6,16887.4,278370000
04-10-2022,17147.5,17287.3,17117.3,17274.3,226020000
06-10-2022,17379.3,17428.8,17315.7,17331.8,265450000
07-10-2022,17287.2,17337.4,17217.0,17314.7,216270000
10-10-2022,17094.4,17280.2,17064.7,17241.0,234010000
11-10-2022,17256.1,17261.8,16950.3,16983.6,282620000
12-10-2022,17025.6,17142.4,16960.1,17123.6,256040000
13-10-2022,17087.4,17112.4,16957.0,17014.4,266440000
14-10-2022,17322.3,17348.6,17169.8,17185.7,227000000
17-10-2022,17144.8,17328.6,17098.6,17311.8,212220000
18-10-2022,17438.8,17527.8,17434.1,17487.0,239490000
19-10-2022,17568.2,17607.6,17472.9,17512.3,210480000
20-10-2022,17423.1,17584.2,17421.0,17564.0,249600000
21-10-2022,17622.9,17670.2,17520.8,17576.3,277700000
24-10-2022,17736.4,17777.6,17707.4,17730.8,45030000
25-10-2022,17808.3,17811.5,17637.0,17656.4,251360000
27-10-2022,17771.4,17783.9,17654.5,17737.0,324650000
28-10-2022,17756.4,17838.9,17723.7,17786.8,250030000
31-10-2022,17910.2,18022.8,17899.9,18012.2,227180000
01-11-2022,18130.7,18175.8,18060.2,18145.4,349920000
02-11-2022,18177.9,18178.8,18048.7,18082.9,270880000
03-11-2022,17968.4,18106.3,17959.2,18052.7,212970000
04-11-2022,18053.4,18135.1,18017.2,18117.2,267940000
07-11-2022,18211.8,18255.5,18064.8,18202.8,314760000
09-11-2022,18288.3,18296.4,18117.5,18157.0,307160000
10-11-2022,18044.4,18103.1,17969.4,18028.2,256450000
11-11-2022,18272.4,18362.3,18259.4,18349.7,378470000
14-11-2022,18376.4,18399.5,18311.4,18329.2,301400000
15-11-2022,18362.8,18428.0,18282.0,18403.4,250930000
16-11-2022,18398.3,18442.2,18344.2,18409.7,219270000
17-11-2022,18358.7,18417.6,18313.0,18343.9,200510000
18-11-2022,18383.0,18394.6,18209.8,18307.7,198800000
21-11-2022,18246.4,18262.3,18133.4,18160.0,213800000
22-11-2022,18179.2,18261.9,18137.7,18244.2,177680000
23-11-2022,18325.2,18325.4,18246.0,18267.3,178790000
24-11-2022,18326.1,18529.7,18294.3,18484.1,204040000
25-11-2022,18528.5,18534.9,18445.1,18512.8,205880000
28-11-2022,18430.6,18614.3,18365.6,18562.8,206470000
29-11-2022,18552.5,18678.1,18552.2,18618.1,195260000
30-11-2022,18625.7,18816.1,18616.6,18758.4,345640000
01-12-2022,18872.0,18887.6,18778.2,18812.5,324960000
02-12-2022,18752.4,18782.0,18639.2,18696.1,254400000
05-12-2022,18719.6,18728.6,18591.4,18701.1,288390000
06-12-2022,18600.7,18654.9,18577.9,18642.8,217780000
07-12-2022,18638.9,18668.3,18528.4,18560.5,200500000
08-12-2022,18570.9,18625.0,18537.0,18609.4,202810000
09-12-2022,18662.4,18664.7,18410.1,18496.6,215840000
12-12-2022,18402.2,18521.6,18345.7,18497.2,193880000
13-12-2022,18524.4,18617.3,18490.2,18608.0,187590000
14-12-2022,18671.3,18696.1,18632.9,18660.3,208030000
15-12-2022,18614.4,18652.9,18387.7,18414.9,183130000
16-12-2022,18319.1,18441.0,18255.2,18269.0,277650000
19-12-2022,18288.1,18431.7,18244.6,18420.5,154850000
20-12-2022,18340.3,18404.9,18202.7,18385.3,169040000
21-12-2022,18435.2,18473.4,18162.8,18199.1,187590000
22-12-2022,18288.8,18318.8,18068.6,18127.4,195700000
23-12-2022,17977.7,18050.5,17779.5,17806.8,221450000
26-12-2022,17830.4,18084.1,17774.3,18014.6,176650000
27-12-2022,18089.8,18149.3,17967.5,18132.3,214260000
28-12-2022,18084.8,18173.1,18068.4,18122.5,193870000
29-12-2022,18045.7,18229.7,17992.8,18191.0,281050000
30-12-2022,18259.1,18265.3,18080.3,18105.3,192010000
02-01-2023,18131.7,18215.2,18086.5,18197.5,256070000
03-01-2023,18163.2,18252.0,18149.8,18232.6,208700000
04-01-2023,18230.7,18243.0,18020.6,18043.0,235160000
05-01-2023,18102.0,18120.3,17892.6,17992.2,269950000
06-01-2023,18008.1,18047.4,17795.6,17859.5,238220000
09-01-2023,17952.6,18141.4,17936.2,18101.2,257240000
10-01-2023,18121.3,18127.6,17856.0,17914.2,283280000
11-01-2023,17924.3,17976.4,17824.4,17895.7,259850000
12-01-2023,17920.9,17945.8,17761.7,17858.2,227770000
13-01-2023,17867.5,17999.4,17774.3,17956.6,256700000
16-01-2023,18033.2,18049.7,17853.7,17894.9,206200000
17-01-2023,17922.8,18072.1,17887.0,18053.3,219060000
18-01-2023,18074.3,18183.8,18032.5,18165.4,255840000
19-01-2023,18119.8,18155.2,18063.8,18107.9,237830000
20-01-2023,18115.6,18145.5,18016.2,18027.7,237230000
23-01-2023,18118.5,18162.6,18063.5,18118.6,202460000
24-01-2023,18184.0,18201.3,18078.7,18118.3,216910000
25-01-2023,18093.4,18100.6,17846.2,17892.0,257230000
27-01-2023,17877.2,17884.8,17493.6,17604.4,476340000
30-01-2023,17542.0,17709.2,17405.6,17649.0,432430000
31-01-2023,17731.5,17735.7,17537.6,17662.2,398340000
01-02-2023,17811.6,17972.2,17353.4,17616.3,512870000
02-02-2023,17517.1,17653.9,17446.0,17610.4,490110000
03-02-2023,17721.8,17870.3,17584.2,17854.1,424120000
06-02-2023,17818.6,17823.7,17698.4,17764.6,282540000
07-02-2023,17790.1,17811.2,17652.6,17721.5,354400000
08-02-2023,17750.3,17898.7,17744.2,17871.7,290990000
09-02-2023,17885.5,17916.9,17779.8,17893.5,260850000
10-02-2023,17847.6,17877.0,17801.0,17856.5,231990000
13-02-2023,17859.1,17880.7,17719.8,17770.9,231280000
14-02-2023,17840.4,17954.6,17800.1,17929.9,244510000
15-02-2023,17896.6,18034.1,17853.8,18015.9,229270000
16-02-2023,18094.8,18134.8,18000.7,18035.9,230250000
17-02-2023,17974.9,18034.3,17884.6,17944.2,208050000
20-02-2023,17965.6,18004.4,17818.4,17844.6,174560000
21-02-2023,17905.8,17924.9,17800.3,17826.7,198250000
22-02-2023,17755.4,17772.5,17529.5,17554.3,204020000
23-02-2023,17574.7,17620.1,17455.4,17511.3,240810000
24-02-2023,17591.4,17599.8,17421.8,17465.8,209410000
27-02-2023,17428.6,17451.6,17299.0,17392.7,246450000
28-02-2023,17383.3,17440.5,17255.2,17304.0,420880000
01-03-2023,17360.1,17467.8,17345.3,17450.9,272880000
02-03-2023,17421.5,17445.8,17306.0,17321.9,310670000
03-03-2023,17451.3,17644.8,17427.7,17594.4,356170000
06-03-2023,17680.4,17800.0,17672.0,17711.5,362800000
08-03-2023,17665.8,17766.5,17602.3,17754.4,267040000
09-03-2023,17772.1,17772.4,17573.6,17589.6,262350000
10-03-2023,17443.8,17451.5,17324.4,17412.9,235930000
13-03-2023,17421.9,17529.9,17113.5,17154.3,254910000
14-03-2023,17160.6,17224.7,16987.1,17043.3,290600000
15-03-2023,17166.5,17211.4,16938.9,16972.2,248190000
16-03-2023,16994.7,17062.5,16850.2,16985.6,349820000
17-03-2023,17111.8,17145.8,16958.2,17100.1,408120000
20-03-2023,17066.6,17066.6,16828.4,16988.4,241780000
21-03-2023,17060.4,17127.7,17016.0,17107.5,246740000
22-03-2023,17177.5,17207.3,17107.9,17151.9,0
23-03-2023,17097.4,17205.4,17045.3,17076.9,219170000
24-03-2023,17076.2,17109.5,16917.4,16945.1,228040000
27-03-2023,16984.3,17091.0,16918.6,16985.7,218420000
28-03-2023,17031.8,17061.8,16913.8,16951.7,238840000
29-03-2023,16977.3,17126.2,16940.6,17080.7,345910000
31-03-2023,17210.4,17381.6,17204.7,17359.8,263890000
03-04-2023,17428.0,17428.1,17312.8,17398.1,230170000
05-04-2023,17422.3,17570.6,17402.7,17557.1,248350000
06-04-2023,17533.9,17638.7,17502.9,17599.2,242710000
10-04-2023,17634.9,17694.1,17598.0,17624.1,254820000
11-04-2023,17704.8,17748.8,17655.2,17722.3,304260000
12-04-2023,17759.6,17825.8,17717.3,17812.4,232820000
13-04-2023,17807.3,17842.2,17729.7,17828.0,285760000
17-04-2023,17863.0,17863.0,17574.1,17706.9,357400000
18-04-2023,17766.6,17766.6,17610.2,17660.2,258860000
19-04-2023,17653.4,17666.2,17579.9,17618.8,281460000
20-04-2023,17638.6,17684.5,17584.4,17624.5,215100000
21-04-2023,17639.8,17663.2,17554.0,17624.1,230160000
24-04-2023,17707.6,17754.5,17612.5,17743.4,255740000
25-04-2023,17761.6,17807.5,17716.9,17769.3,297450000
26-04-2023,17767.3,17827.8,17711.2,17813.6,233010000
27-04-2023,17813.1,17931.6,17797.9,17915.1,241430000
28-04-2023,17950.4,18089.2,17885.3,18065.0,290260000
02-05-2023,18124.8,18180.3,18101.8,18147.7,265220000
03-05-2023,18113.8,18116.4,18042.4,18089.9,226170000
04-05-2023,18081.0,18267.5,18066.7,18255.8,226640000
05-05-2023,18117.3,18217.0,18055.5,18069.0,239700000
08-05-2023,18120.6,18287.0,18100.3,18264.4,228400000
09-05-2023,18303.4,18344.2,18229.7,18266.0,245370000
10-05-2023,18313.6,18326.8,18212.0,18315.1,220450000
11-05-2023,18357.8,18389.7,18270.4,18297.0,248930000
12-05-2023,18273.8,18342.8,18194.6,18314.8,241700000
15-05-2023,18339.3,18458.9,18287.9,18398.9,216090000
16-05-2023,18432.4,18432.4,18264.4,18286.5,219490000
17-05-2023,18300.5,18309.0,18115.4,18181.8,229900000
18-05-2023,18287.5,18297.2,18104.9,18130.0,272100000
19-05-2023,18186.2,18218.1,18060.4,18203.4,260900000
22-05-2023,18201.1,18335.3,18178.9,18314.4,262560000
23-05-2023,18362.9,18419.8,18324.2,18348.0,270350000
24-05-2023,18294.8,18392.6,18263.0,18285.4,232620000
25-05-2023,18268.9,18338.1,18202.4,18321.2,235920000
26-05-2023,18368.4,18508.6,18333.2,18499.4,198670000
29-05-2023,18619.2,18641.2,18581.3,18598.7,265320000
30-05-2023,18606.7,18662.5,18575.5,18633.9,234390000
31-05-2023,18594.2,18603.9,18483.9,18534.4,696500000
01-06-2023,18579.4,18580.3,18464.6,18487.8,265630000
02-06-2023,18550.9,18573.7,18478.4,18534.1,270920000
05-06-2023,18612.0,18640.2,18582.8,18593.9,256110000
06-06-2023,18600.8,18622.8,18531.6,18599.0,220790000
07-06-2023,18665.6,18739.0,18636.0,18726.4,260110000
08-06-2023,18725.4,18777.9,18615.6,18634.6,286470000
09-06-2023,18655.9,18676.7,18555.4,18563.4,221760000
12-06-2023,18595.1,18633.6,18559.8,18601.5,179460000
13-06-2023,18631.8,18728.9,18631.8,18716.2,233170000
14-06-2023,18744.6,18769.7,18690.0,18755.9,261350000
15-06-2023,18774.5,18794.1,18669.1,18688.1,263000000
16-06-2023,18723.3,18864.7,18710.5,18826.0,272770000
19-06-2023,18873.3,18881.5,18719.2,18755.5,219820000
20-06-2023,18752.4,18839.7,18660.7,18816.7,211650000
21-06-2023,18849.4,18875.9,18794.9,18856.9,217480000
22-06-2023,18853.6,18886.6,18759.5,18771.3,252700000
23-06-2023,18741.9,18756.4,18647.1,18665.5,210560000
26-06-2023,18682.4,18722.1,18646.7,18691.2,171270000
27-06-2023,18748.6,18829.3,18714.3,18817.4,222460000
28-06-2023,18908.2,19011.3,18861.4,18972.1,398780000
30-06-2023,19076.9,19201.7,19024.6,19189.1,247910000
03-07-2023,19246.5,19345.1,19234.4,19322.6,226050000
04-07-2023,19406.6,19434.2,19300.0,19389.0,226920000
05-07-2023,19406.0,19421.6,19339.6,19398.5,224420000
06-07-2023,19385.7,19512.2,19373.0,19497.3,268260000
07-07-2023,19422.8,19523.6,19303.6,19331.8,237100000
10-07-2023,19400.4,19435.9,19327.1,19355.9,268250000
11-07-2023,19427.1,19515.1,19406.5,19439.4,251260000
12-07-2023,19497.5,19507.7,19361.8,19384.3,327940000
13-07-2023,19495.2,19567.0,19385.8,19413.8,310440000
14-07-2023,19493.5,19595.4,19433.5,19564.5,291170000
17-07-2023,19612.2,19731.9,19563.0,19711.5,268710000
